0.20500000000000002 259.8960227599155 2954.75%
0.21 287.91751460987103 3270.03%
0.215 287.9390064598266 3277.78%
0.22 267.9604983097821 3064.32%
0.225 255.98199015973765 2938.56%
0.23 269.0034820096932 3090.08%
0.23500000000000001 274.0249738596487 3153.19%
0.24 242.04646570960426 2803.36%
0.245 279.0679575595598 3224.34%
0.25 253.0894494095153 2940.33%
0.255 237.11094125947085 2767.44%
0.26 252.1324331094264 2943.31%
0.265 275.1539249593819 3210.46%
0.27 246.17541680933743 2889.65%
0.275 237.19690865929297 2794.47%
0.28 224.2184005092485 2653.27%
0.28500000000000003 233.23989235920405 2762.52%
0.29 209.2613842091596 2494.67%
0.295 210.28287605911513 2512.29%
0.3 217.30436790907063 2599.0%
0.305 211.32585975902617 2536.27%
0.31 196.3473516089817 2369.21%
0.315 224.36884345893725 2699.52%
0.32 216.3903353088928 2613.34%
0.325 205.4118271588483 2491.79%
0.33 208.43331900880384 2533.06%
0.335 213.45481085875937 2597.95%
0.34 173.4763027087149 2135.22%
0.34500000000000003 207.49779455867045 2540.51%
0.35000000000000003 202.51928640862596 2487.99%
0.355 175.5407782585815 2175.14%
0.36 198.56227010853704 2453.26%
0.365 190.58376195849257 2364.47%
0.37 177.6052538084481 2215.67%
0.375 161.62674565840365 2030.27%
0.38 171.64823750835916 2155.23%
0.385 160.6697293583147 2028.74%
0.39 161.69122120827024 2046.02%
0.395 166.71271305822577 2111.66%
